,total_vehicle,weighted_density,weighted_flow
157,2483,50.03223986459243,327.2724142448059
158,2596,52.30918030144258,353.7677012135829
159,2578,51.946481824776185,244.70284616914918
160,2651,53.41742564681213,275.6170729113144
161,2745,55.31151769162554,203.05623099694154
162,2838,57.18545982106859,236.0350589835629
163,2939,59.22060127347448,242.15469325424684
164,2992,60.28854678810332,303.5327516860899
165,3071,61.880390102361396,302.3195306392531
166,3074,61.94083984847246,280.6771415393507
167,3076,61.98113967921317,293.96859149402223
168,3119,62.84758604013845,233.07421857111316
169,3144,63.35133392439734,203.6770259168667
170,3161,63.69388248569338,156.1561805355873
171,3178,64.03643104698942,200.19779120997407
172,3230,65.0842266462479,262.0323907020965
173,3248,65.4469251229143,232.99653666040916
174,3339,67.28056742161664,330.91472529409225
175,3305,66.59547029902456,223.58217977142505
176,3341,67.32086725235735,303.77952146945006
177,3391,68.32836302087512,198.63964214307845
178,3410,68.71121141291187,235.93278399479567
179,3465,69.81945675828142,146.63633548278528
180,3477,70.06125574272568,211.28839321654957
181,3542,71.37100024179878,240.40440649854048
182,3515,70.82695252679919,237.33715536801165
183,3597,72.47924558716832,254.35899543487812
184,3543,71.39115015716914,178.6175810949119
185,3574,72.01579753365016,271.7403407834061
186,3519,70.9075521882806,167.9754261815732
187,3529,71.10905134198416,210.79114017087403
188,3525,71.02845168050274,136.1031460388487
189,3504,70.60530345772527,176.70855001432304
190,3555,71.6329491416134,221.6342954880984
191,3555,71.6329491416134,231.73723800185056
192,3603,72.60014507939046,259.5920046198764
193,3537,71.270250664947,206.2163127629235
194,3587,72.27774643346477,235.09444974511746
195,3561,71.75384863383553,205.1681237850268
