,total_vehicle,weighted_density,weighted_flow
151,25956,26.752364382952265,351.35535006061224
152,26057,26.85646319643193,338.5152911880942
153,26796,27.61813669308017,374.5101707632906
154,27357,28.19634891448702,321.2822788776358
155,27863,28.717873663206927,382.1461712250361
156,28644,29.52283577536156,312.9617369866234
157,28796,29.67949933624185,382.3741785469945
158,29540,30.446326239497992,333.8004188688962
159,29526,30.43189670099586,353.1645297207346
160,30470,31.404859868568174,332.7325134607052
161,30533,31.469792791827768,320.33681841044944
162,31460,32.425234376933204,352.1076443572347
163,31865,32.84266031217344,302.93698414400467
164,32450,33.445608885298235,351.60565720364616
165,33159,34.17636194229905,287.1462619249887
166,33065,34.07947789807045,351.2005128670332
167,34081,35.12665012079658,303.15104016359624
168,33976,35.018428582030594,321.08792536218823
169,34960,36.03261900246614,304.1422505132864
170,34976,36.04910990361144,291.9011329249155
171,35633,36.726267531890045,311.9327913323895
172,35957,37.060208280082236,273.71000750336526
173,36284,37.397241072239176,315.1435945217294
174,37064,38.20117250307223,261.1243743764426
175,36908,38.04038621690562,312.1229520362209
176,37797,38.95666191179098,271.64836863761
177,37652,38.80721312016176,291.3139908805379
178,38562,39.745133122800326,266.82192300398816
179,38634,39.81934217795415,252.66847516883078
180,39293,40.498561168875916,275.34980499510044
181,39782,41.00256433512895,235.84101534478802
182,40174,41.406591413188636,269.3021751498671
183,40951,42.20743080005695,226.10289497770054
184,40977,42.23422851441805,276.4998227228184
185,41911,43.19688486877455,236.70261957965172
186,41861,43.14535080269552,251.3674049093466
187,42621,43.92866860709695,241.30892405115975
188,42749,44.0605958162593,230.33830259154934
189,43437,44.76970456550692,246.7907098508456
190,44038,45.389144039777,212.77227714608887
191,44575,45.94261990946591,248.10027704714508
192,45417,46.81045358223698,206.09980705646095
193,45326,46.71666158197312,251.25330848704758
194,46168,47.58449525474419,222.51870892735394
195,46113,47.527807782057245,229.88930070334166
196,46956,48.39667213614989,213.033493020231
197,47102,48.547151609100695,209.33253902159893
198,47848,49.316039875,226.16842157340196
199,48261,49.741711260812885,193.72195928396863
200,48636,50.1282167564057,226.65048359568058
201,49507,51.02594018750261,183.34248715771446
202,49488,51.006357242392575,225.12975453294155
203,50342,51.88655909102261,190.43208634636284
204,50422,51.96901359674908,205.07702075380354
205,51162,52.7317177747189,200.26953553377345
206,51474,53.053290347052126,182.67664641034665
207,51984,53.578937821058354,208.20908813562576
208,52552,54.16436481171627,175.68659866918787
209,52688,54.30453747145126,205.64891283734605
210,53473,55.11362230889222,171.53957404002708
211,53398,55.03632120977366,208.77433850873277
212,53992,55.64854591479268,185.0871791489083
213,53872,55.52486415620297,187.94237254595157
214,54451,56.12162864139828,189.86550021026338
215,54568,56.24221835602324,179.94549344899335
216,55124,56.815277170822185,197.67195887169646
217,55429,57.129634973904345,166.0514433661261
218,55742,57.45223822755914,192.7349417458958
219,56242,57.967578888349564,159.97053075965667
220,56163,57.88615506394468,194.06666034515837
221,56738,58.47879682385366,174.549493317066
222,56583,58.31904121900863,183.84751688256415
223,57198,58.95291023178085,186.5406377031513
224,57322,59.08071471565687,166.70066128513946
225,57656,59.42496227706487,188.95881397439345
226,57962,59.740350761468605,159.29797409279726
227,58196,59.98153019071852,189.06522975948454
228,58640,60.43915269750042,157.19466684257273
229,58499,60.29382663115752,190.9428301684585
230,59077,60.88956043503124,169.3540060521641
231,58889,60.695792346574045,175.64277822211957
232,59383,61.20494891943498,166.80800468341945
233,59394,61.21628641397237,155.43142258759096
234,59712,61.54404307423508,175.80908071471953
235,60005,61.84603270145826,145.74862507111965
236,59949,61.78831454744974,177.36732245483918
237,60316,62.16657459246991,148.0317037574547
238,60271,62.12019393299877,185.40590704079398
239,60874,62.741694769912016,168.55251115197544
240,60820,62.68603797854664,170.47233651333187
241,61311,63.19210250744284,180.13001426463322
242,61215,63.09315710057108,164.45847178819375
243,61703,63.59612958550253,187.54817404497484
244,61835,63.732179519951195,164.13369585831353
245,61979,63.88059763025884,189.5674395402378
246,62431,64.34646558761338,160.6705818814502
247,62269,64.17949521351728,183.04735774536798
248,62707,64.63093363236969,174.18679656000162
249,62489,64.40624510426507,170.06222017002457
250,62961,64.89272668805123,180.2775047617515
251,62853,64.7814131053205,163.43761492097076
252,63192,65.1308140733364,188.43025997906045
253,63290,65.23182084285132,166.71876829459703
254,63527,65.47609231606597,190.02441890187492
255,63842,65.80075693236394,162.33846750055997
256,63612,65.56370022840035,186.77569488535136
257,64191,66.16046471359566,173.6247371762668
258,63909,65.86981258090987,176.3969648496479
259,64503,66.48203728592888,175.99497439787956
260,64587,66.56861451694166,162.83711524666586
261,64858,66.84792915509007,186.1591660551328
262,64988,66.98191772689559,169.8863818138374
263,65247,67.24886418918503,183.46548866663255
264,65345,67.34987095869994,166.4773291336542
265,65247,67.24886418918503,182.63824322430492
266,65759,67.77657302583441,178.21133914363136
267,65484,67.49313566239968,173.94743525260333
268,66079,68.10639104874028,171.19661689163382
269,65901,67.9229297734989,152.80995060975403
270,66190,68.22079667543575,173.05147222520364
271,66266,68.2991284558759,152.7920662274617
272,66392,68.42899430239508,172.10549229463032
273,66763,68.81137707270157,150.64007783705617
274,66372,68.40838067596347,182.96810247446373
275,66772,68.8206532045958,169.9090526801873
276,66538,68.57947377534589,168.95661656181568
277,66971,69.02575878759039,163.78224177310523
278,66999,69.05461786459465,151.58846956192167
279,67193,69.25457004098133,164.98442846659694
280,67247,69.3102268323467,149.97304974480613
281,67400,69.46792107454857,168.73517674123633
282,67834,69.91523676811465,148.48641974290976
283,67767,69.84618111956874,169.78842586103497
284,68345,70.44191492344247,156.49673067885118
285,68099,70.18836731833358,163.03900098121173
286,68535,70.63774437454282,165.72956158939627
287,68682,70.7892545288152,151.12247380008407
288,69109,71.22935545313022,166.3300612637013
289,69300,71.42621558555217,149.5755860454024
290,69274,71.39941787119106,163.98505512084057
291,69512,71.6447200257273,141.73502832312533
292,69350,71.4777496516312,159.69028026286853
293,69735,71.87456196043983,156.78532969434454
294,69657,71.79416881735652,151.43608126716398
295,70091,72.2414845109226,158.0735246827599
296,70033,72.18170499427092,139.35217556213624
297,70215,72.36928899479864,156.3564384600826
298,70417,72.57748662175796,140.6781800641524
299,70647,72.81454332572156,153.76071702438472
300,71067,73.24742948078551,135.17387181622817
301,70879,73.05366139232831,143.66958418193056
302,71177,73.3608044261594,138.62214398206072
303,71131,73.31339308536668,146.84324573916626
304,71566,73.76173946025435,146.0086164958512
305,71478,73.67103950395523,138.62047427831965
306,71731,73.93180187831518,150.707570972719
307,71694,73.89366666941669,142.59533389952367
308,71911,74.11732451619973,149.9516775369225
309,72268,74.4852777480041,140.74886418918635
310,71934,74.1410301865961,148.67034688610892
311,72131,74.34407440694753,144.59727158040855
312,71991,74.1997790219262,140.7668598850611
313,72294,74.5120754623652,149.5230460343537
314,72061,74.27192671443686,139.42130129701212
315,72224,74.43992776985453,149.89820991268408
316,72498,74.72233445196768,133.50639434692178
317,72491,74.71511968271662,145.12779211570316
318,72743,74.974851375755,132.20721641834388
319,72430,74.65224812210019,144.38403186042376
320,72883,75.11914676077632,144.49835090988864
321,72737,74.96866728782551,136.59452996809264
322,73081,75.32322166244931,139.99067027267992
323,73011,75.25107396993866,128.44474311299004
324,73280,75.5283272454439,145.05261834283257
325,73286,75.53451133337339,134.3307085315706
326,73209,75.45514887161167,148.52767997757527
327,73425,75.67777603707313,128.79397092654366
328,73051,75.2923012228019,139.86629589624192
329,73300,75.54894087187552,137.2227467244974
330,73171,75.4159829813916,135.38640655018844
331,73513,75.76847599337223,139.21436934671596
332,73406,75.65819309196308,134.51830902299906
333,73480,75.73446350976008,144.8445361521813
334,73646,75.9055566091425,127.89704318142732
335,73602,75.86020663099293,149.6051212493537
336,73847,76.11272355478025,129.86425102449996
337,73768,76.03129973037535,144.18118140816097
338,74167,76.44254157768611,140.7537990913543
339,74001,76.2714484783037,140.5367376050292
340,74406,76.68887441354393,145.31320344000503
341,74219,76.49613700640832,133.77670083031927
342,74281,76.56003924834633,151.92823572094468
343,74457,76.74143916094455,137.27565778082223
344,74601,76.8898572712522,141.30309451760306
345,74724,77.01663107380664,127.97663239307987
346,74289,76.56828469891897,140.1112228827772
347,74484,76.76926755662724,136.88008641232486
348,74266,76.5445790285226,133.37853214489198
349,74647,76.93726861204492,140.3490629045451
350,74639,76.92902316147226,126.515975560487
351,74816,77.11145375539208,140.09370954576085
352,74804,77.09908557953311,122.59677273064821
353,74568,76.85584478764002,131.2997138828677
354,74702,76.99395608473186,121.60953256540944
355,74429,76.7125800839403,137.68937326330467
356,74443,76.72700962244242,135.90568441362765
357,74065,76.33741208288487,128.56889486226223
358,74334,76.61466535839011,143.3087426512452
359,74256,76.5342722153068,131.7978050610604
360,74246,76.523965402091,149.11062921033627
361,74310,76.58992900667216,140.53295294321669
362,74303,76.5827142374211,148.97471532582188
363,74553,76.84038456781632,139.87894854014579
364,74135,76.40955977539552,147.45287312725526
365,74366,76.64764716068069,148.8478549460368
366,74077,76.34978025874383,139.41862977102684
367,74504,76.78988118305885,145.7118173797637
368,74448,76.73216302905033,128.0332167976346
369,74588,76.87645841407165,145.27684100297972
370,74763,77.05682764534829,129.6689698958626
371,74884,77.18154008525957,147.96959077829115
372,75150,77.45570131680007,134.86445716076383
373,74812,77.10733103010575,144.75708078068212
374,74989,77.28976162402556,139.45944475136127
375,74790,77.08465604103097,132.51414507045976
376,75032,77.33408092085354,146.01833788207668
377,74923,77.22173665680123,130.21273674750205
378,74953,77.25265709644864,148.87620280510504
379,75136,77.44127177829795,124.40365191006123
380,75239,77.54743195442077,143.2513790516112
381,75531,77.84839090032237,134.24043321597594
382,75115,77.41962747054474,141.47410928520483
383,75438,77.75253753741535,141.88155410252676
384,74912,77.21039916226384,138.23863158502573
385,75249,77.55773876763658,149.92511069517724
386,75161,77.46703881133746,131.09144616957846
387,75369,77.68142052622628,157.82113968618165
388,75495,77.81128637274547,132.94225710964247
389,75470,77.78551933970594,146.68098764007243
390,75943,78.27303160481368,131.04436052408323
391,75660,77.98134879080631,139.81056489582147
392,76112,78.44721674816084,139.6221110002586
393,75737,78.06071125256803,135.5984589252906
394,75815,78.14110439565133,139.77490744482031
395,75638,77.95867380173152,122.42579506757399
396,75618,77.93806017529991,142.73262065155848
397,75687,78.00917718648898,124.91947905243536
398,75574,77.89271019715035,146.6271118660312
399,0,0.0,126.2268570816077
