Link_ID in VISSIM,Length(km),Green_ratio,Lanes
11989,0.007,1.0,1
11990,0.019,1.0,1
11991,0.017,1.0,1
11992,0.003,1.0,1
11993,0.005,,1
11994,0.021,1.0,1
11995,0.012,1.0,2
11996,0.009,1.0,1
11997,0.016,1.0,2
11998,0.015,1.0,1
11999,0.006,1.0,1
12000,0.004,1.0,2
12001,0.012,1.0,2
12002,0.007,1.0,1
12003,0.036,1.0,2
12004,0.009,1.0,1
12005,0.028,1.0,1
12006,0.03,1.0,1
12007,0.011,1.0,1
12008,0.03,1.0,2
12009,0.029,1.0,1
12010,0.033,1.0,2
12011,0.014,1.0,1
12012,0.027,1.0,1
12013,0.03,1.0,2
12014,0.01,1.0,1
12015,0.013,1.0,2
12016,0.009,1.0,1
12017,0.021,1.0,2
12018,0.019,1.0,1
12019,0.006,1.0,1
12020,0.004,1.0,2
12021,0.012,1.0,2
12022,0.007,1.0,1
12023,0.036,1.0,2
12024,0.009,1.0,1
12025,0.028,1.0,1
12026,0.029,1.0,1
12027,0.011,1.0,1
12028,0.03,1.0,2
12029,0.029,1.0,1
12030,0.031,1.0,2
12031,0.014,1.0,1
12032,0.027,1.0,1
12033,0.03,1.0,2
12034,0.008,1.0,1
12035,0.007,1.0,3
12036,0.011,1.0,1
12037,0.014,1.0,1
12038,0.003,1.0,3
12039,0.02,1.0,3
12040,0.013,1.0,1
12041,0.013,1.0,1
12042,0.012,1.0,1
12043,0.014,1.0,1
12044,0.013,1.0,2
12045,0.009,1.0,1
12046,0.016,1.0,2
12047,0.015,1.0,1
12048,0.006,1.0,1
12049,0.004,1.0,2
12050,0.012,1.0,2
12051,0.007,1.0,1
12052,0.036,1.0,2
12053,0.011,1.0,1
12054,0.028,1.0,1
12055,0.029,1.0,1
12056,0.011,1.0,1
12057,0.03,1.0,2
12058,0.031,1.0,1
12059,0.031,1.0,2
12060,0.014,1.0,1
12061,0.027,1.0,1
12062,0.032,1.0,2
12063,0.008,1.0,1
12064,0.013,1.0,2
12065,0.009,1.0,1
12066,0.016,1.0,2
12067,0.015,1.0,1
12068,0.006,1.0,1
12069,0.004,1.0,2
12070,0.011,1.0,2
12071,0.007,1.0,1
12072,0.036,1.0,2
12073,0.011,1.0,1
12074,0.028,1.0,1
12075,0.031,1.0,1
12076,0.011,1.0,1
12077,0.03,1.0,2
12078,0.029,1.0,1
12079,0.033,1.0,2
12080,0.014,1.0,1
12081,0.027,1.0,1
12082,0.03,1.0,2
12083,0.011,1.0,1
12084,0.007,1.0,3
12085,0.011,1.0,1
12086,0.014,1.0,1
12087,0.003,1.0,3
12088,0.02,1.0,3
12089,0.013,1.0,1
12090,0.013,1.0,1
12091,0.012,1.0,1
12092,0.014,1.0,1
12093,0.008,1.0,3
12094,0.011,1.0,3
12095,0.012,1.0,1
12096,0.019,1.0,3
12097,0.009,,3
12098,0.01,,3
12099,0.026,1.0,1
12100,0.012,,1
12101,0.015,,1
12102,0.02,1.0,1
12103,0.029,1.0,1
12104,0.029,1.0,1
12105,0.015,1.0,1
12106,0.016,1.0,1
12107,0.01,1.0,1
12108,0.006,1.0,1
12109,0.011,1.0,1
12110,0.02,1.0,1
12111,0.008,1.0,1
12112,0.022,1.0,1
12113,0.008,1.0,1
12114,0.018,1.0,3
12115,0.026,1.0,1
12116,0.009,1.0,1
12117,0.022,1.0,1
12118,0.025,1.0,1
12119,0.006,1.0,1
12120,0.013,,1
12121,0.02,1.0,1
12122,0.018,1.0,1
12123,0.019,1.0,1
12124,0.006,1.0,1
12125,0.007,1.0,1
12126,0.019,1.0,1
12127,0.017,1.0,1
12128,0.003,1.0,1
12129,0.005,,1
12130,0.021,1.0,1
12131,0.001,,3
12132,0.001,,3
12133,0.011,,3
12134,0.005,,3
12135,0.007,,3
12136,0.013,,3
12137,0.01,1.0,1
12138,0.007,1.0,1
12139,0.011,1.0,1
12140,0.01,1.0,1
12141,0.015,,3
12158,0.012,1.0,2
12159,0.008,1.0,1
12160,0.012,1.0,1
12161,0.014,1.0,1
12162,0.006,1.0,1
12163,0.004,1.0,2
12164,0.036,1.0,1
12165,0.03,1.0,1
12166,0.01,1.0,1
12167,0.011,1.0,1
12168,0.028,1.0,1
12169,0.009,1.0,1
12170,0.012,1.0,1
12171,0.03,1.0,2
12172,0.029,1.0,1
12173,0.029,1.0,1
12174,0.016,1.0,1
12175,0.035,1.0,1
12176,0.03,1.0,2
12177,0.009,1.0,1
12178,0.01,1.0,3
12179,0.013,1.0,1
12180,0.01,1.0,1
12181,0.002,,3
12182,0.012,,3
12191,0.004,,2
12192,0.008,,2
12193,0.001,1.0,1
12194,0.001,,1
12195,0.019,,3
12196,0.003,,3
12197,0.006,,3
12198,0.003,,3
12199,0.003,,3
12200,0.003,,3
12201,0.003,,3
12202,0.002,,3
12203,0.006,,3
12204,0.004,,3
12205,0.001,,3
12206,0.001,,3
12207,0.003,,3
12208,0.002,,3
12209,0.003,,3
12210,0.008,,3
12211,0.009,,2
12212,0.006,,2
12213,0.004,,3
12214,0.008,,3
12215,0.004,,3
12216,0.008,,3
12217,0.005,,3
12218,0.004,,3
12219,0.005,,3
12513,0.007,1.0,1
12514,0.007,1.0,1
12515,0.004,1.0,1
12516,0.007,1.0,1
12517,0.018,1.0,1
12518,0.02,1.0,1
12519,0.02,1.0,1
12520,0.02,1.0,1
12634,0.009,1.0,1
12636,0.007,1.0,1
12637,0.023,1.0,1
12647,0.018,1.0,1
12648,0.019,1.0,1
12649,0.004,1.0,1
12650,0.006,1.0,1
12651,0.019,1.0,1
12652,0.012,1.0,2
12653,0.009,1.0,1
12654,0.016,1.0,2
12655,0.015,1.0,1
12656,0.006,1.0,1
12657,0.004,1.0,2
12658,0.012,1.0,2
12659,0.007,1.0,1
12660,0.036,1.0,2
12661,0.009,1.0,1
12662,0.028,1.0,1
12663,0.03,1.0,1
12664,0.011,1.0,1
12665,0.03,1.0,2
12666,0.029,1.0,1
12667,0.033,1.0,2
12668,0.014,1.0,1
12669,0.027,1.0,1
12670,0.03,1.0,2
12671,0.01,1.0,1
12672,0.013,1.0,2
12673,0.009,1.0,1
12674,0.016,1.0,2
12675,0.015,1.0,1
12676,0.006,1.0,1
12677,0.004,1.0,2
12678,0.012,1.0,2
12679,0.007,1.0,1
12680,0.036,1.0,2
12681,0.009,1.0,1
12682,0.028,1.0,1
12683,0.029,1.0,1
12684,0.011,1.0,1
12685,0.03,1.0,2
12686,0.029,1.0,1
12687,0.031,1.0,2
12688,0.014,1.0,1
12689,0.027,1.0,1
12690,0.03,1.0,2
12691,0.008,1.0,1
12692,0.007,1.0,3
12693,0.011,1.0,1
12694,0.014,1.0,1
12695,0.003,1.0,3
12696,0.02,1.0,3
12697,0.013,1.0,1
12698,0.013,1.0,1
12699,0.012,1.0,1
12700,0.014,1.0,1
12701,0.012,1.0,2
12702,0.009,1.0,1
12703,0.016,1.0,2
12704,0.015,1.0,1
12705,0.006,1.0,1
12706,0.004,1.0,2
12707,0.012,1.0,2
12708,0.007,1.0,1
12709,0.036,1.0,2
12710,0.009,1.0,1
12711,0.028,1.0,1
12712,0.029,1.0,1
12713,0.011,1.0,1
12714,0.03,1.0,2
12715,0.029,1.0,1
12716,0.031,1.0,2
12717,0.014,1.0,1
12718,0.027,1.0,1
12719,0.03,1.0,2
12720,0.008,1.0,1
12721,0.013,1.0,2
12722,0.009,1.0,1
12723,0.016,1.0,2
12724,0.015,1.0,1
12725,0.006,1.0,1
12726,0.004,1.0,2
12727,0.012,1.0,2
12728,0.007,1.0,1
12729,0.036,1.0,2
12730,0.009,1.0,1
12731,0.028,1.0,1
12732,0.029,1.0,1
12733,0.011,1.0,1
12734,0.03,1.0,2
12735,0.029,1.0,1
12736,0.031,1.0,2
12737,0.014,1.0,1
12738,0.027,1.0,1
12739,0.03,1.0,2
12740,0.008,1.0,1
12741,0.007,1.0,3
12742,0.011,1.0,1
12743,0.014,1.0,1
12744,0.003,1.0,3
12745,0.02,1.0,3
12746,0.013,1.0,1
12747,0.013,1.0,1
12748,0.012,1.0,1
12749,0.014,1.0,1
12750,0.008,1.0,3
12751,0.011,1.0,3
12752,0.012,1.0,1
12753,0.019,1.0,3
12754,0.009,,3
12755,0.01,,3
12756,0.026,1.0,1
12757,0.012,,1
12758,0.015,,1
12759,0.02,1.0,1
12760,0.029,1.0,1
12761,0.029,1.0,1
12762,0.015,1.0,1
12763,0.016,1.0,1
12764,0.01,1.0,1
12765,0.006,1.0,1
12766,0.011,1.0,1
12767,0.02,1.0,1
12768,0.008,1.0,1
12769,0.022,1.0,1
12770,0.008,1.0,1
12771,0.018,1.0,3
12772,0.026,1.0,1
12773,0.009,1.0,1
12774,0.022,1.0,1
12775,0.025,1.0,1
12776,0.006,1.0,1
12777,0.013,,1
12778,0.02,1.0,1
12779,0.018,1.0,1
12780,0.019,1.0,1
12781,0.006,1.0,1
12782,0.007,1.0,1
12783,0.019,1.0,1
12784,0.017,1.0,1
12785,0.003,1.0,1
12786,0.005,,1
12787,0.021,1.0,1
12788,0.012,1.0,2
12789,0.009,1.0,1
12790,0.016,1.0,2
12791,0.015,1.0,1
12792,0.006,1.0,1
12793,0.004,1.0,2
12794,0.012,1.0,2
12795,0.007,1.0,1
12796,0.036,1.0,2
12797,0.009,1.0,1
12798,0.028,1.0,1
12799,0.03,1.0,1
12800,0.011,1.0,1
12801,0.03,1.0,2
12802,0.029,1.0,1
12803,0.033,1.0,2
12804,0.014,1.0,1
12805,0.027,1.0,1
12806,0.03,1.0,2
12807,0.01,1.0,1
12808,0.013,1.0,2
12809,0.009,1.0,1
12810,0.016,1.0,2
12811,0.015,1.0,1
12812,0.006,1.0,1
12813,0.004,1.0,2
12814,0.012,1.0,2
12815,0.007,1.0,1
12816,0.036,1.0,2
12817,0.009,1.0,1
12818,0.028,1.0,1
12819,0.029,1.0,1
12820,0.011,1.0,1
12821,0.03,1.0,2
12822,0.029,1.0,1
12823,0.031,1.0,2
12824,0.014,1.0,1
12825,0.027,1.0,1
12826,0.03,1.0,2
12827,0.008,1.0,1
12828,0.007,1.0,3
12829,0.011,1.0,1
12830,0.014,1.0,1
12831,0.003,1.0,3
12832,0.02,1.0,3
12833,0.013,1.0,1
12834,0.013,1.0,1
12835,0.012,1.0,1
12836,0.014,1.0,1
12837,0.013,1.0,2
12838,0.009,1.0,1
12839,0.016,1.0,2
12840,0.015,1.0,1
12841,0.006,1.0,1
12842,0.004,1.0,2
12843,0.012,1.0,2
12844,0.007,1.0,1
12845,0.036,1.0,2
12846,0.011,1.0,1
12847,0.028,1.0,1
12848,0.029,1.0,1
12849,0.011,1.0,1
12850,0.03,1.0,2
12851,0.031,1.0,1
12852,0.031,1.0,2
12853,0.014,1.0,1
12854,0.027,1.0,1
12855,0.032,1.0,2
12856,0.008,1.0,1
12857,0.013,1.0,2
12858,0.009,1.0,1
12859,0.016,1.0,2
12860,0.015,1.0,1
12861,0.006,1.0,1
12862,0.004,1.0,2
12863,0.012,1.0,2
12864,0.007,1.0,1
12865,0.036,1.0,2
12866,0.009,1.0,1
12867,0.028,1.0,1
12868,0.029,1.0,1
12869,0.011,1.0,1
12870,0.03,1.0,2
12871,0.029,1.0,1
12872,0.031,1.0,2
12873,0.014,1.0,1
12874,0.027,1.0,1
12875,0.03,1.0,2
12876,0.008,1.0,1
12877,0.007,1.0,3
12878,0.011,1.0,1
12879,0.014,1.0,1
12880,0.003,1.0,3
12881,0.02,1.0,3
12882,0.013,1.0,1
12883,0.013,1.0,1
12884,0.012,1.0,1
12885,0.014,1.0,1
12886,0.008,1.0,3
12887,0.011,1.0,3
12888,0.012,1.0,1
12889,0.019,1.0,3
12890,0.009,,3
12891,0.01,,3
12892,0.026,1.0,1
12893,0.012,,1
12894,0.015,,1
12895,0.02,1.0,1
12896,0.029,1.0,1
12897,0.029,1.0,1
12898,0.015,1.0,1
12899,0.016,1.0,1
12900,0.01,1.0,1
12901,0.006,1.0,1
12902,0.011,1.0,1
12903,0.02,1.0,1
12904,0.008,1.0,1
12905,0.022,1.0,1
12906,0.008,1.0,1
12907,0.018,1.0,3
12908,0.026,1.0,1
12909,0.009,1.0,1
12910,0.022,1.0,1
12911,0.025,1.0,1
12912,0.006,1.0,1
12913,0.013,,1
12914,0.02,1.0,1
12915,0.018,1.0,1
12916,0.019,1.0,1
12917,0.006,1.0,1
12918,0.007,1.0,1
12919,0.019,1.0,1
12920,0.017,1.0,1
12921,0.003,1.0,1
12922,0.005,,1
12923,0.021,1.0,1
12924,0.001,,3
12925,0.001,,3
12926,0.011,1.0,3
12927,0.005,1.0,3
12951,0.012,1.0,2
12952,0.008,1.0,1
12953,0.012,1.0,1
12954,0.014,1.0,1
12955,0.006,1.0,1
12956,0.004,1.0,2
12957,0.036,1.0,1
12958,0.03,1.0,1
12959,0.01,1.0,1
12960,0.011,1.0,1
12961,0.028,1.0,1
12962,0.009,1.0,1
12963,0.012,1.0,1
12964,0.03,1.0,2
12965,0.029,1.0,1
12966,0.029,1.0,1
12967,0.016,1.0,1
12968,0.035,1.0,1
12969,0.03,1.0,2
12970,0.009,1.0,1
12971,0.01,1.0,3
12972,0.013,1.0,1
12973,0.01,1.0,1
12974,0.002,,3
12975,0.001,,3
12984,0.004,,2
12985,0.008,,2
12986,0.001,1.0,1
12987,0.001,,1
13306,0.007,1.0,1
13307,0.007,1.0,1
13308,0.004,1.0,1
13309,0.007,1.0,1
13310,0.018,1.0,1
13311,0.02,1.0,1
13312,0.02,1.0,1
13313,0.02,1.0,1
13427,0.009,1.0,1
13429,0.007,1.0,1
13430,0.023,1.0,1
13440,0.018,1.0,1
13441,0.019,1.0,1
13442,0.004,1.0,1
13443,0.006,1.0,1
13444,0.019,1.0,1
13583,0.013,1.0,2
13584,0.009,1.0,1
13585,0.016,1.0,2
13586,0.015,1.0,1
13587,0.006,1.0,1
13588,0.004,1.0,2
13589,0.008,1.0,2
13590,0.003,1.0,1
13591,0.036,1.0,2
13592,0.009,1.0,1
13593,0.028,1.0,1
13594,0.028,1.0,1
13595,0.011,1.0,1
13596,0.03,1.0,2
13597,0.029,1.0,1
13598,0.031,1.0,2
13599,0.014,1.0,1
13600,0.027,1.0,1
13601,0.03,1.0,2
13602,0.008,1.0,1
13603,0.007,1.0,3
13604,0.011,1.0,1
13605,0.014,1.0,1
13606,0.013,1.0,2
13607,0.009,1.0,1
13608,0.016,1.0,2
13609,0.015,1.0,1
13610,0.006,1.0,1
13611,0.004,1.0,2
13612,0.013,1.0,2
13613,0.008,1.0,1
13614,0.036,1.0,2
13615,0.009,1.0,1
13616,0.028,1.0,1
13617,0.029,1.0,1
13618,0.011,1.0,1
13619,0.03,1.0,2
13620,0.029,1.0,1
13621,0.032,1.0,2
13622,0.014,1.0,1
13623,0.027,1.0,1
13624,0.03,1.0,2
13625,0.009,1.0,1
13626,0.007,1.0,3
13627,0.011,1.0,1
13628,0.014,1.0,1
13629,0.013,1.0,2
13630,0.009,1.0,1
13631,0.016,1.0,2
13632,0.015,1.0,1
13633,0.006,1.0,1
13634,0.004,1.0,2
13635,0.012,1.0,2
13636,0.006,1.0,1
13637,0.036,1.0,2
13638,0.009,1.0,1
13639,0.028,1.0,1
13640,0.029,1.0,1
13641,0.011,1.0,1
13642,0.03,1.0,2
13643,0.029,1.0,1
13644,0.031,1.0,2
13645,0.014,1.0,1
13646,0.027,1.0,1
13647,0.03,1.0,2
13648,0.008,1.0,1
13649,0.007,1.0,3
13650,0.011,1.0,1
13651,0.013,1.0,1
13652,0.013,1.0,2
13653,0.009,1.0,1
13654,0.016,1.0,2
13655,0.015,1.0,1
13656,0.006,1.0,1
13657,0.004,1.0,2
13658,0.012,1.0,2
13659,0.007,1.0,1
13660,0.036,1.0,2
13661,0.009,1.0,1
13662,0.028,1.0,1
13663,0.029,1.0,1
13664,0.011,1.0,1
13665,0.03,1.0,2
13666,0.029,1.0,1
13667,0.031,1.0,2
13668,0.014,1.0,1
13669,0.027,1.0,1
13670,0.03,1.0,2
13671,0.008,1.0,1
13672,0.007,1.0,3
13673,0.011,1.0,1
13674,0.013,1.0,1
13675,0.013,1.0,2
13676,0.009,1.0,1
13677,0.012,1.0,1
13678,0.014,1.0,1
13679,0.006,1.0,1
13680,0.004,1.0,2
13681,0.036,1.0,1
13682,0.03,1.0,1
13683,0.01,1.0,1
13684,0.012,1.0,1
13685,0.028,1.0,1
13686,0.009,1.0,1
13687,0.012,1.0,1
13688,0.03,1.0,2
13689,0.029,1.0,1
13690,0.029,1.0,1
13691,0.017,1.0,1
13692,0.035,1.0,1
13693,0.03,1.0,2
13694,0.009,1.0,1
13695,0.007,1.0,3
13696,0.011,1.0,1
13697,0.013,1.0,1
13698,0.013,1.0,2
13699,0.009,1.0,1
13700,0.012,1.0,1
13701,0.014,1.0,1
13702,0.006,1.0,1
13703,0.004,1.0,2
13704,0.036,1.0,1
13705,0.03,1.0,1
13706,0.01,1.0,1
13707,0.011,1.0,1
13708,0.028,1.0,1
13709,0.009,1.0,1
13710,0.012,1.0,1
13711,0.03,1.0,2
13712,0.029,1.0,1
13713,0.029,1.0,1
13714,0.016,1.0,1
13715,0.035,1.0,1
13716,0.03,1.0,2
13717,0.009,1.0,1
13718,0.012,1.0,2
13719,0.009,1.0,1
13720,0.016,1.0,2
13721,0.015,1.0,1
13722,0.006,1.0,1
13723,0.004,1.0,2
13724,0.012,1.0,2
13725,0.007,1.0,1
13726,0.036,1.0,2
13727,0.009,1.0,1
13728,0.028,1.0,1
13729,0.03,1.0,1
13730,0.011,1.0,1
13731,0.03,1.0,2
13732,0.029,1.0,1
13733,0.033,1.0,2
13734,0.014,1.0,1
13735,0.027,1.0,1
13736,0.03,1.0,2
13737,0.01,1.0,1
13738,0.013,1.0,2
13739,0.009,1.0,1
13740,0.016,1.0,2
13741,0.015,1.0,1
13742,0.006,1.0,1
13743,0.004,1.0,2
13744,0.012,1.0,2
13745,0.007,1.0,1
13746,0.036,1.0,2
13747,0.009,1.0,1
13748,0.028,1.0,1
13749,0.029,1.0,1
13750,0.011,1.0,1
13751,0.03,1.0,2
13752,0.029,1.0,1
13753,0.031,1.0,2
13754,0.014,1.0,1
13755,0.027,1.0,1
13756,0.03,1.0,2
13757,0.008,1.0,1
13758,0.007,1.0,3
13759,0.011,1.0,1
13760,0.014,1.0,1
13761,0.003,1.0,3
13762,0.02,1.0,3
13763,0.013,1.0,1
13764,0.013,1.0,1
13765,0.012,1.0,1
13766,0.014,1.0,1
13767,0.012,1.0,2
13768,0.009,1.0,1
13769,0.016,1.0,2
13770,0.015,1.0,1
13771,0.006,1.0,1
13772,0.004,1.0,2
13773,0.012,1.0,2
13774,0.007,1.0,1
13775,0.036,1.0,2
13776,0.009,1.0,1
13777,0.028,1.0,1
13778,0.029,1.0,1
13779,0.011,1.0,1
13780,0.03,1.0,2
13781,0.029,1.0,1
13782,0.031,1.0,2
13783,0.014,1.0,1
13784,0.027,1.0,1
13785,0.03,1.0,2
13786,0.008,1.0,1
13787,0.013,1.0,2
13788,0.009,1.0,1
13789,0.016,1.0,2
13790,0.015,1.0,1
13791,0.006,1.0,1
13792,0.004,1.0,2
13793,0.012,1.0,2
13794,0.007,1.0,1
13795,0.036,1.0,2
13796,0.009,1.0,1
13797,0.028,1.0,1
13798,0.029,1.0,1
13799,0.011,1.0,1
13800,0.03,1.0,2
13801,0.029,1.0,1
13802,0.031,1.0,2
13803,0.014,1.0,1
13804,0.027,1.0,1
13805,0.03,1.0,2
13806,0.008,1.0,1
13807,0.007,1.0,3
13808,0.011,1.0,1
13809,0.014,1.0,1
13810,0.003,1.0,3
13811,0.02,1.0,3
13812,0.013,1.0,1
13813,0.013,1.0,1
13814,0.012,1.0,1
13815,0.014,1.0,1
13816,0.008,1.0,3
13817,0.011,1.0,3
13818,0.012,1.0,1
13819,0.019,1.0,3
13820,0.009,,3
13821,0.01,,3
13822,0.026,1.0,1
13823,0.012,,1
13824,0.015,,1
13825,0.02,1.0,1
13826,0.029,1.0,1
13827,0.029,1.0,1
13828,0.015,1.0,1
13829,0.016,1.0,1
13830,0.01,1.0,1
13831,0.006,1.0,1
13832,0.011,1.0,1
13833,0.02,1.0,1
13834,0.008,1.0,1
13835,0.022,1.0,1
13836,0.008,1.0,1
13837,0.018,1.0,3
13838,0.026,1.0,1
13839,0.009,1.0,1
13840,0.022,1.0,1
13841,0.025,1.0,1
13842,0.006,1.0,1
13843,0.013,,1
13844,0.02,1.0,1
13845,0.018,1.0,1
13846,0.019,1.0,1
13847,0.006,1.0,1
13848,0.007,1.0,1
13849,0.019,1.0,1
13850,0.017,1.0,1
13851,0.003,1.0,1
13852,0.005,,1
13853,0.021,1.0,1
13854,0.012,1.0,2
13855,0.009,1.0,1
13856,0.016,1.0,2
13857,0.015,1.0,1
13858,0.006,1.0,1
13859,0.004,1.0,2
13860,0.012,1.0,2
13861,0.007,1.0,1
13862,0.036,1.0,2
13863,0.009,1.0,1
13864,0.028,1.0,1
13865,0.03,1.0,1
13866,0.011,1.0,1
13867,0.03,1.0,2
13868,0.029,1.0,1
13869,0.033,1.0,2
13870,0.014,1.0,1
13871,0.027,1.0,1
13872,0.03,1.0,2
13873,0.01,1.0,1
13874,0.013,1.0,2
13875,0.009,1.0,1
13876,0.016,1.0,2
13877,0.015,1.0,1
13878,0.006,1.0,1
13879,0.004,1.0,2
13880,0.012,1.0,2
13881,0.007,1.0,1
13882,0.036,1.0,2
13883,0.009,1.0,1
13884,0.028,1.0,1
13885,0.029,1.0,1
13886,0.011,1.0,1
13887,0.03,1.0,2
13888,0.029,1.0,1
13889,0.031,1.0,2
13890,0.014,1.0,1
13891,0.027,1.0,1
13892,0.03,1.0,2
13893,0.008,1.0,1
13894,0.007,1.0,3
13895,0.011,1.0,1
13896,0.014,1.0,1
13897,0.003,1.0,3
13898,0.02,1.0,3
13899,0.013,1.0,1
13900,0.013,1.0,1
13901,0.012,1.0,1
13902,0.014,1.0,1
13903,0.013,1.0,2
13904,0.009,1.0,1
13905,0.016,1.0,2
13906,0.015,1.0,1
13907,0.006,1.0,1
13908,0.004,1.0,2
13909,0.012,1.0,2
13910,0.007,1.0,1
13911,0.036,1.0,2
13912,0.011,1.0,1
13913,0.028,1.0,1
13914,0.029,1.0,1
13915,0.011,1.0,1
13916,0.03,1.0,2
13917,0.031,1.0,1
13918,0.031,1.0,2
13919,0.014,1.0,1
13920,0.027,1.0,1
13921,0.032,1.0,2
13922,0.008,1.0,1
13923,0.013,1.0,2
13924,0.009,1.0,1
13925,0.016,1.0,2
13926,0.015,1.0,1
13927,0.006,1.0,1
13928,0.004,1.0,2
13929,0.011,1.0,2
13930,0.007,1.0,1
13931,0.036,1.0,2
13932,0.011,1.0,1
13933,0.028,1.0,1
13934,0.031,1.0,1
13935,0.011,1.0,1
13936,0.03,1.0,2
13937,0.029,1.0,1
13938,0.033,1.0,2
13939,0.014,1.0,1
13940,0.027,1.0,1
13941,0.03,1.0,2
13942,0.011,1.0,1
13943,0.007,1.0,3
13944,0.011,1.0,1
13945,0.014,1.0,1
13946,0.003,1.0,3
13947,0.02,1.0,3
13948,0.013,1.0,1
13949,0.013,1.0,1
13950,0.012,1.0,1
13951,0.014,1.0,1
13952,0.008,1.0,3
13953,0.011,1.0,3
13954,0.012,1.0,1
13955,0.019,1.0,3
13956,0.009,,3
13957,0.01,,3
13958,0.026,1.0,1
13959,0.012,,1
13960,0.015,,1
13961,0.02,1.0,1
13962,0.029,1.0,1
13963,0.029,1.0,1
13964,0.015,1.0,1
13965,0.016,1.0,1
13966,0.01,1.0,1
13967,0.006,1.0,1
13968,0.011,1.0,1
13969,0.02,1.0,1
13970,0.008,1.0,1
13971,0.022,1.0,1
13972,0.008,1.0,1
13973,0.018,1.0,3
13974,0.026,1.0,1
13975,0.009,1.0,1
13976,0.022,1.0,1
13977,0.025,1.0,1
13978,0.006,1.0,1
13979,0.013,,1
13980,0.02,1.0,1
13981,0.018,1.0,1
13982,0.019,1.0,1
13983,0.006,1.0,1
13984,0.007,1.0,1
13985,0.019,1.0,1
13986,0.017,1.0,1
13987,0.003,1.0,1
13988,0.005,,1
13989,0.021,1.0,1
13990,0.001,,3
13991,0.001,,3
13992,0.011,,3
13993,0.005,,3
13994,0.007,,3
13995,0.013,,3
13996,0.01,1.0,1
13997,0.007,1.0,1
13998,0.011,1.0,1
13999,0.01,1.0,1
14000,0.015,,3
14001,0.008,1.0,3
14002,0.007,1.0,3
14003,0.018,1.0,3
14004,0.022,1.0,3
14005,0.015,1.0,3
14006,0.017,1.0,3
14007,0.013,1.0,3
14008,0.013,1.0,3
14009,0.019,1.0,3
14010,0.019,1.0,3
14011,0.012,1.0,1
14012,0.013,1.0,1
14013,0.008,1.0,1
14014,0.008,1.0,1
14015,0.009,1.0,1
14016,0.008,1.0,1
14017,0.012,1.0,2
14018,0.008,1.0,1
14019,0.012,1.0,1
14020,0.014,1.0,1
14021,0.006,1.0,1
14022,0.004,1.0,2
14023,0.036,1.0,1
14024,0.03,1.0,1
14025,0.01,1.0,1
14026,0.011,1.0,1
14027,0.028,1.0,1
14028,0.009,1.0,1
14029,0.012,1.0,1
14030,0.03,1.0,2
14031,0.029,1.0,1
14032,0.029,1.0,1
14033,0.016,1.0,1
14034,0.035,1.0,1
14035,0.03,1.0,2
14036,0.009,1.0,1
14037,0.01,1.0,3
14038,0.013,1.0,1
14039,0.01,1.0,1
14040,0.002,,3
14041,0.012,,3
14042,0.01,1.0,1
14043,0.01,1.0,1
14044,0.011,1.0,1
14045,0.008,1.0,1
14046,0.015,1.0,1
14047,0.014,1.0,1
14048,0.011,1.0,1
14049,0.011,1.0,1
14050,0.004,,2
14051,0.008,,2
14052,0.001,1.0,1
14053,0.001,,1
14054,0.019,,3
14055,0.003,,3
14056,0.006,,3
14057,0.003,,3
14058,0.003,,3
14059,0.003,,3
14060,0.003,,3
14061,0.002,,3
14062,0.006,,3
14063,0.004,,3
14064,0.001,,3
14065,0.001,,3
14066,0.003,,3
14067,0.002,,3
14068,0.003,,3
14069,0.008,,3
14070,0.009,,2
14071,0.006,,2
14072,0.004,,3
14073,0.008,,3
14074,0.004,,3
14075,0.008,,3
14076,0.005,,3
14077,0.004,,3
14078,0.005,,3
14079,0.027,1.0,1
14080,0.024,1.0,1
14081,0.017,1.0,1
14082,0.02,1.0,1
14083,0.019,1.0,1
14084,0.016,1.0,1
14372,0.007,1.0,1
14373,0.007,1.0,1
14374,0.004,1.0,1
14375,0.007,1.0,1
14376,0.018,1.0,1
14377,0.02,1.0,1
14378,0.02,1.0,1
14379,0.02,1.0,1
14493,0.009,1.0,1
14495,0.007,1.0,1
14496,0.023,1.0,1
14506,0.018,1.0,1
14507,0.019,1.0,1
14508,0.004,1.0,1
14509,0.006,1.0,1
14510,0.019,1.0,1
14511,0.012,1.0,2
14512,0.009,1.0,1
14513,0.016,1.0,2
14514,0.015,1.0,1
14515,0.006,1.0,1
14516,0.004,1.0,2
14517,0.012,1.0,2
14518,0.007,1.0,1
14519,0.036,1.0,2
14520,0.009,1.0,1
14521,0.028,1.0,1
14522,0.03,1.0,1
14523,0.011,1.0,1
14524,0.03,1.0,2
14525,0.029,1.0,1
14526,0.033,1.0,2
14527,0.014,1.0,1
14528,0.027,1.0,1
14529,0.03,1.0,2
14530,0.01,1.0,1
14531,0.013,1.0,2
14532,0.009,1.0,1
14533,0.016,1.0,2
14534,0.015,1.0,1
14535,0.006,1.0,1
14536,0.004,1.0,2
14537,0.012,1.0,2
14538,0.007,1.0,1
14539,0.036,1.0,2
14540,0.009,1.0,1
14541,0.028,1.0,1
14542,0.029,1.0,1
14543,0.011,1.0,1
14544,0.03,1.0,2
14545,0.029,1.0,1
14546,0.031,1.0,2
14547,0.014,1.0,1
14548,0.027,1.0,1
