,total_vehicle,weighted_density,weighted_flow
139,151,57.52380952380958,593.1977142857149
140,149,56.761904761904816,579.9771428571435
141,117,44.57142857142862,563.7531428571434
142,156,59.42857142857149,572.5714285714291
143,148,56.380952380952436,562.2582857142863
144,116,44.19047619047623,532.0320000000005
145,136,51.80952380952386,570.9257142857148
146,145,55.2380952380953,565.8651428571433
147,115,43.80952380952385,564.2468571428577
148,149,56.761904761904816,556.6628571428577
149,151,57.52380952380958,617.2525714285721
150,125,47.61904761904767,580.0594285714292
151,162,61.71428571428578,522.9805714285719
152,159,60.57142857142863,578.235428571429
153,123,46.857142857142904,559.1451428571435
154,159,60.57142857142863,574.9577142857149
155,164,62.47619047619054,584.6811428571434
156,119,45.33333333333338,567.4422857142863
157,153,58.28571428571434,538.3680000000006
158,143,54.47619047619053,510.33600000000047
