Link_ID in VISSIM,Starting node ID,Ending node ID
1800,967,968
1801,969,970
1802,660,971
1803,972,973
1804,974,975
1805,976,977
1806,978,979
1807,1046,980
1808,981,982
1809,983,984
1810,347,985
1811,986,987
1812,988,989
1817,990,991
1818,992,993
1819,994,995
1820,996,997
1821,998,999
1822,395,1000
1823,1001,1002
1824,1003,1004
1825,944,1005
1826,1006,1007
1827,1008,1009
1828,1010,1011
1829,1012,1013
1830,1014,1015
1831,1016,1017
1832,1018,1019
1833,896,1020
1834,1021,1022
1835,1023,1024
1840,930,1025
1841,1026,1027
1842,1028,1029
1843,1030,1031
1844,1032,1033
1845,1034,1035
1846,1036,1037
1847,1038,1039
1848,979,1040
1849,1041,1042
1850,1043,1044
1851,1045,1046
1852,1047,1048
1853,1049,1050
1854,1051,1052
1855,1053,1054
